x_m,y_m,hit_count
-6.239343647,0.698511134,1
-6.216510844,1.046219494,1
-6.210890139,1.357510688,1
-6.235998946,1.628323820,1
-6.209195542,1.650340264,1
-6.214999346,1.861064921,2
-6.235983382,1.914366250,1
-6.222924575,2.021328241,1
-6.218811930,2.061422861,1
-6.219990504,2.086392278,3
-6.220642524,2.126343573,2
-6.164057368,-0.288129053,1
-6.196878229,-0.219034326,1
-6.179642283,-0.081900818,2
-6.196253519,0.017750417,1
-6.193568195,0.099265957,1
-6.175273662,0.198456208,1
-6.181515677,0.757757694,1
-6.180036358,0.858151377,2
-6.180668164,0.896283732,2
-6.196999679,1.066466327,1
-6.178665638,1.237759530,1
-6.185371685,1.381049555,1
-6.198857794,1.513713867,1
-6.183047579,1.668023422,1
-6.188883837,1.804352879,1
-6.184206918,1.945028497,2
-6.191151397,2.046271849,2
-6.180141204,2.098695543,2
-6.181090260,2.141250243,4
-6.147334707,-0.289543022,1
-6.143367593,-0.180543418,1
-6.127696640,0.107187074,31
-6.125832985,0.135789866,4
-6.133735366,0.175879981,4
-6.141677430,0.801633423,1
-6.125498216,0.873540812,1
-6.144296437,0.961703263,1
-6.132375313,1.127524731,1
-6.155364795,1.258804933,1
-6.133408756,1.426248356,1
-6.146644786,1.558759048,1
-6.126858607,1.714433332,1
-6.132168513,1.768247437,1
-6.157333007,1.825251279,1
-6.129873814,1.982941847,1
-6.159699440,2.102365219,1
-6.127229867,2.136486240,2
-6.149157106,2.196743306,1
-6.142272833,2.219456855,2
-6.096221008,-0.287382806,1
-6.099845353,-0.215687273,1
-6.093923092,-0.186359482,1
-6.085759717,-0.086822163,1
-6.101542647,0.010967152,1
-6.109934719,0.107117003,38
-6.115072998,0.143451780,7
-6.113400969,0.178866416,5
-6.099940898,0.863330826,2
-6.081775330,1.019971651,1
-6.085898126,1.174010898,1
-6.096268261,1.314815659,1
-6.106613597,1.591966521,1
-6.114482118,1.859177293,1
-6.098977536,2.002175017,1
-6.089480526,2.141739308,1
-6.098766876,2.226935378,2
-6.104409755,2.302308141,3
-6.117068338,2.323718047,1
-6.050428359,-0.090064912,1
-6.040598008,0.007056799,1
-6.054506967,0.089379007,4
-6.068206138,0.120170057,1
-6.070860050,0.327192604,1
-6.042375804,1.360495891,1
-6.070152983,1.483623485,1
-6.059662509,1.633163226,1
-6.074834725,1.755991174,1
-6.042125581,1.783733598,1
-6.055861744,1.904175157,1
-6.048119850,2.040659896,1
-6.065653705,2.158619046,1
-6.044767395,2.198240123,1
-6.042907138,2.294569805,1
-6.073656591,2.331095277,1
-6.059607665,2.370391466,1
-6.021299689,-0.285867965,2
-6.030548926,-0.186545344,1
-6.003852061,-0.000168640,3
-6.007804848,0.005109553,48
-6.008932299,0.063055717,13
-6.011204539,0.084729438,2
-6.038341811,0.907029980,1
-6.038580960,1.064935677,1
-6.033325474,1.220500561,1
-6.030734737,1.514597968,1
-6.013298975,1.668545049,1
-6.020523045,1.932655747,1
-6.002974271,2.073491023,1
-6.036497592,2.175455529,1
-6.017436592,2.267782324,3
-6.032523062,2.309526025,1
-6.022961219,2.331090559,4
-5.993745845,-0.187836147,1
-5.990730056,-0.000594885,21
-5.991601479,0.004433687,75
-5.994093864,0.059683237,9
-5.980227244,0.613799960,1
-5.979441616,0.969358437,1
-5.998141476,1.106601030,1
-5.986938798,1.266443407,1
-5.995931810,1.404453691,1
-5.969197043,1.569833238,1
-5.990425632,1.821837270,1
-5.973839832,1.975442848,2
-5.963732592,2.103573871,1
-5.989736410,2.209216855,1
-5.967266029,2.299596101,1
-5.996402668,2.347320675,1
-5.974404249,2.375980691,2
-5.987783321,2.532403413,1
-5.937736999,-0.281651207,1
-5.939067672,-0.190278182,2
-5.946790396,-0.092780041,2
-5.956494841,-0.002701555,1
-5.929437970,0.753651914,1
-5.952400556,0.930006230,1
-5.927731836,1.323825852,1
-5.928465693,1.466868176,1
-5.955388828,1.718320746,1
-5.931758288,1.870026287,1
-5.934381335,2.248056960,1
-5.922307383,2.338562227,1
-5.939902743,2.386116085,4
-5.957782680,2.423902602,2
-5.947297632,2.485440917,1
-5.887220021,-0.279899413,1
-5.914111542,-0.009392847,1
-5.882036841,1.100768663,1
-5.902696788,1.628724145,1
-5.893273774,1.770937577,1
-5.914652454,2.011480478,1
-5.916101261,2.135121204,1
-5.912645821,2.171610441,1
-5.908075194,2.267200283,1
-5.906387242,2.408278983,2
-5.896750260,2.539842037,4
-5.883473605,2.611851681,1
-5.854580621,-0.386760637,3
-5.845442910,-0.284354531,1
-5.867607663,-0.191705164,1
-5.864826333,-0.096734266,1
-5.852391847,-0.014157291,2
-5.845387532,0.791118450,2
-5.845227563,0.956694866,1
-5.854370827,0.974049744,1
-5.878021352,1.254810283,1
-5.873166689,1.917406752,1
-5.866428752,2.068617675,2
-5.866440579,2.172174148,1
-5.842905405,2.310084039,1
-5.872781714,2.418681160,1
-5.874664713,2.453270097,1
-5.866186878,2.546509917,1
-5.863172821,2.580045475,4
-5.806165666,-0.101524268,2
-5.823632210,1.015058670,1
-5.830300610,1.160526220,1
-5.837457589,1.300721826,1
-5.819732287,1.454435821,1
-5.822289244,1.590548296,1
-5.806233714,1.738763794,1
-5.825112241,2.192349180,2
-5.804895955,2.336763639,1
-5.831393144,2.407737009,1
-5.819407995,2.446666035,2
-5.818204702,2.501200304,2
-5.813791416,2.585094627,2
-5.781686413,-0.381525793,4
-5.784891375,-0.283014613,1
-5.782120264,-0.194286704,1
-5.784038340,-0.017245406,1
-5.773988625,0.625342914,1
-5.768500925,0.870195810,2
-5.762459550,1.091735312,1
-5.767704435,1.235142322,1
-5.772770991,1.373948889,1
-5.777164671,1.499657636,1
-5.792608829,1.621610544,1
-5.762379598,1.780166807,1
-5.799442505,1.874149675,1
-5.770243097,2.023596103,1
-5.781786559,2.165872677,1
-5.798221141,2.465688973,1
-5.774827708,2.498516202,2
-5.790310370,2.534908270,2
-5.770362358,2.605053083,1
-5.735765539,-0.384422371,1
-5.746295984,-0.283152024,1
-5.738539163,-0.189554702,4
-5.728039048,-0.098829096,45
-5.727078468,-0.060133896,9
-5.735207010,-0.027804341,5
-5.738256337,0.723337250,2
-5.736052550,1.021863316,1
-5.729147779,1.277107050,1
-5.726681021,1.420715606,1
-5.726564755,1.689409961,1
-5.723503292,1.821048346,1
-5.736245398,1.929457671,1
-5.728586707,2.058484902,1
-5.757223523,2.155136499,1
-5.733192066,2.216643900,1
-5.759674715,2.367939304,1
-5.728584109,2.503814511,3
-5.755674135,2.559088467,2
-5.733690222,2.590748952,1
-5.738470474,2.623245994,2
-5.749866267,2.748175517,4
-5.702487338,-0.375194316,2
-5.682686438,-0.283809371,1
-5.712769058,-0.099891475,24
-5.713213656,-0.061402337,3
-5.716567490,-0.037306975,1
-5.691081795,0.729238120,2
-5.714888408,0.964240970,1
-5.702144078,1.069968233,1
-5.710894897,1.149816768,1
-5.717351451,1.564921633,1
-5.695903476,1.969286166,1
-5.713661333,2.189326841,1
-5.697240453,2.208358079,1
-5.704283726,2.312884512,1
-5.682562831,2.539772729,1
-5.687273463,2.629567111,2
-5.691749905,2.651288127,1
-5.707134776,2.772369794,3
-5.664262888,-0.380592311,3
-5.649896158,-0.285384522,1
-5.663145710,-0.191532012,2
-5.665244773,-0.114092402,1
-5.666811110,1.114295035,1
-5.648685951,1.220855641,1
-5.670888612,1.340762492,1
-5.673972385,1.475813737,1
-5.673527663,1.606893390,1
-5.673448055,1.737271438,1
-5.648131726,1.885604094,1
-5.677241798,2.105001058,1
-5.662392870,2.233275581,1
-5.660939847,2.283980699,1
-5.663581728,2.342704543,1
-5.656278936,2.461075163,1
-5.653179331,2.569511218,2
-5.656888828,2.668901365,3
-5.675776834,2.781377143,2
-5.617202972,-0.372653364,3
-5.630109217,-0.201419962,2
-5.639635192,-0.198045206,1
-5.621021009,-0.117215361,2
-5.633533812,0.693051826,1
-5.619493863,0.739021823,3
-5.632683620,0.942410778,1
-5.635861292,1.087208930,1
-5.612866397,1.410551429,1
-5.612665361,1.545273742,1
-5.620821933,1.659060724,1
-5.615074284,1.791771414,1
-5.611714226,1.918073089,1
-5.634351116,2.018887286,1
-5.625069303,2.144167192,1
-5.603253890,2.275438662,1
-5.621994679,2.319105234,1
-5.610610637,2.385491291,1
-5.612703720,2.490925299,1
-5.639864128,2.674075910,1
-5.624297185,2.690791996,2
-5.631605278,2.802665775,2
-5.603491390,2.864773059,1
-5.575427573,-0.371730731,2
-5.560993650,-0.285664963,1
-5.597958519,-0.205851862,1
-5.571341061,-0.191820394,49
-5.575796391,-0.139843394,12
-5.566285783,0.743134108,1
-5.583653462,1.158133789,1
-5.596502754,1.288203624,1
-5.564381482,1.720429408,1
-5.562549759,1.846378585,1
-5.579253337,2.064946273,1
-5.590552866,2.353486326,3
-5.568247986,2.368383276,4
-5.574962986,2.407298872,1
-5.592328860,2.599382229,1
-5.585539859,2.639272727,1
-5.592862445,2.719471777,1
-5.571482086,2.724696266,1
-5.592483309,2.824098041,1
-5.537410404,-0.370173880,3
-5.538069784,-0.207983677,2
-5.555594456,-0.192028062,24
-5.549705978,0.700042268,1
-5.545139980,0.749042167,2
-5.531683152,1.044625159,1
-5.525558981,1.213660104,1
-5.535617310,1.990208532,1
-5.541408083,2.101284736,1
-5.553081954,2.201330213,1
-5.540148297,2.322620519,1
-5.556536895,2.379246762,1
-5.558883387,2.410104841,1
-5.550712203,2.537857962,1
-5.538646630,2.739060697,3
-5.529194838,2.778326069,1
-5.525683086,2.828546583,1
-5.525624098,2.865448853,1
-5.511148100,-0.363303715,1
-5.504634525,-0.285636424,1
-5.488164843,-0.113045990,1
-5.489169731,0.750053410,1
-5.494049850,0.978759570,1
-5.505909578,1.162668354,1
-5.503093007,1.270958851,1
-5.481182657,1.305507092,1
-5.497880776,1.424360480,1
-5.519115096,1.535038991,1
-5.513023701,1.668975123,1
-5.510160661,2.239382208,1
-5.502487643,2.354087420,1
-5.510638719,2.452704614,1
-5.509004607,2.562194132,1
-5.490883709,2.774480590,1
-5.513543733,2.872178912,1
-5.519594529,2.964881866,1
-5.499678437,3.015635507,5
-5.457897766,-0.364937830,2
-5.455150803,-0.356560155,1
-5.448497503,-0.285870771,3
-5.441672148,-0.250120485,1
-5.470746506,-0.210106666,2
-5.459597318,0.754313635,2
-5.465934966,1.181103975,1
-5.474396645,1.309483393,1
-5.452296108,1.337984504,2
-5.467575125,1.468221760,1
-5.473330755,1.591169766,1
-5.462178704,1.726364391,1
-5.461173790,1.840825767,1
-5.448955030,1.969790214,1
-5.447376200,2.085116899,1
-5.455854722,2.455370032,1
-5.448271505,2.500552665,1
-5.464411491,2.588654347,2
-5.442053806,2.605932309,1
-5.463987699,2.703888075,2
-5.456302598,2.749280722,2
-5.467782709,2.788344698,1
-5.473517331,2.824105680,1
-5.446702688,2.853618844,1
-5.456342631,2.902776914,2
-5.460213113,3.025954947,3
-5.404924800,-0.369813206,1
-5.423444395,-0.354239811,1
-5.417830195,-0.284372701,62
-5.425541818,-0.259439332,12
-5.427074347,-0.224716448,8
-5.405041487,-0.106158204,1
-5.420519232,0.759740420,1
-5.431143709,1.236623875,1
-5.425235990,1.338243825,3
-5.404515782,1.411763096,1
-5.416085487,1.529052990,1
-5.419850924,1.650355132,1
-5.425955607,1.765377444,1
-5.424309735,1.881510247,1
-5.408278265,2.010808327,1
-5.422435154,2.216490284,1
-5.400411686,2.340854506,1
-5.437436416,2.563915590,1
-5.407255039,2.631722147,1
-5.428669720,2.705213698,1
-5.406249074,2.743723744,1
-5.419581868,2.778118552,2
-5.424131843,2.828976461,4
-5.413057364,2.942705168,2
-5.433751662,2.990236613,1
-5.422331707,3.024524075,5
-5.405164744,3.041630183,2
-5.389897328,-0.355820816,1
-5.394429440,-0.282950258,1
-5.364315334,-0.097524563,1
-5.391691398,0.763586591,1
-5.398960797,1.085112154,1
-5.390575699,1.233298617,1
-5.383759246,1.300583330,1
-5.381828074,1.375251619,3
-5.383139457,1.922246599,1
-5.361620558,2.053519474,1
-5.395792306,2.132489355,1
-5.392386139,2.242522861,1
-5.361824231,2.371157169,1
-5.397699877,2.445949500,1
-5.367698101,2.568623630,1
-5.373058544,2.760070623,1
-5.377824839,2.861279843,1
-5.384298631,2.892474436,2
-5.322186065,-0.368279500,1
-5.343512231,-0.350905003,1
-5.354741271,-0.294823454,1
-5.332087137,-0.108892148,3
-5.323399910,0.699372415,1
-5.335528282,0.764538203,1
-5.359430441,1.126306705,1
-5.327875116,1.420650263,2
-5.321861267,1.883545867,1
-5.350548537,2.170947766,1
-5.344317947,2.280442536,1
-5.334849463,2.489780917,2
-5.320635372,2.599822034,1
-5.349826715,2.704673023,1
-5.322430735,2.790524663,1
-5.358310778,2.874273596,1
-5.344535892,2.906772675,2
-5.353692377,2.937138735,1
-5.321776212,2.998559342,1
-5.359311922,3.063957137,1
-5.328933532,3.080123415,1
-5.295455580,-0.368883902,1
-5.289109503,-0.343880453,2
-5.297182407,-0.295340412,3
-5.286518086,-0.105074672,3
-5.300987141,0.768856765,2
-5.295454522,0.953122510,1
-5.312151769,1.349052114,1
-5.280112999,1.407953591,1
-5.290627348,1.445585464,2
-5.299635838,1.550579845,1
-5.302263120,1.670213361,1
-5.314222030,1.776416856,1
-5.311911182,2.407672188,1
-5.301160515,2.710661882,2
-5.288321668,2.812804394,1
-5.312355415,2.900523778,3
-5.289987215,2.941594994,1
-5.303188588,2.981783772,2
-5.291781512,3.013358754,1
-5.292061948,3.099523422,1
-5.259785946,-0.445186379,1
-5.247618806,-0.367074606,22
-5.248387731,-0.339190803,7
-5.253421592,-0.309939143,5
-5.254432803,1.080275548,1
-5.262424536,1.334172858,1
-5.267361298,1.473504699,1
-5.259432455,1.500509418,3
-5.255620735,1.618567916,1
-5.264101801,1.728286366,1
-5.263703826,1.843226168,1
-5.265221312,1.952396420,1
-5.273568174,2.039267020,1
-5.258489003,2.158611155,1
-5.256717488,2.262250516,1
-5.278415014,2.624906964,1
-5.266560665,2.698470167,1
-5.279271652,2.832981308,1
-5.271125995,2.916044359,2
-5.251707734,2.973917374,1
-5.260254051,3.026141514,3
-5.249550940,3.168657856,1
-5.228487999,-0.442331924,3
-5.229804507,-0.366316571,44
-5.233555116,-0.340585936,7
-5.233705321,-0.308423790,3
-5.214924781,-0.130871257,2
-5.220725802,0.775194247,2
-5.225470036,1.402296736,1
-5.223073284,1.505275451,1
-5.206477216,1.683679077,1
-5.203475267,1.801357780,1
-5.222239617,1.893224822,1
-5.225248239,1.997674251,1
-5.232307424,2.089850969,1
-5.209439994,2.212827207,1
-5.206468828,2.314089986,1
-5.225754848,2.387090614,1
-5.216481748,2.582155589,1
-5.236128710,2.735650399,2
-5.224343896,2.781694794,1
-5.214375757,2.807685770,1
-5.234838531,2.941182178,1
-5.230496165,2.998699876,1
-5.208432698,3.057818050,1
-5.222088291,3.151590531,2
-5.218755311,3.210050338,1
-5.216064481,3.257120297,2
-5.171639884,-0.440984585,3
-5.198807235,-0.374822799,1
-5.176078997,-0.338934464,2
-5.197424349,-0.217681737,1
-5.198115877,-0.099847822,1
-5.174873418,0.780918229,1
-5.189675067,1.312890931,1
-5.160957393,1.366225499,1
-5.173098751,1.459198568,2
-5.192195090,1.527349138,1
-5.198243299,1.573796248,1
-5.176537735,1.622256887,1
-5.174120962,2.148775180,1
-5.164357613,2.256434183,1
-5.177954993,2.433480766,1
-5.197922347,2.504749620,1
-5.162803403,2.537741058,1
-5.182044292,2.697811154,1
-5.188394481,2.884777657,1
-5.173702865,2.955595119,1
-5.192576448,3.017224489,1
-5.170881392,3.067097746,3
-5.185854151,3.092292239,4
-5.168167221,3.180535877,1
-5.180871101,3.271117270,3
-5.182427830,3.284444701,1
-5.139899729,-0.441681660,3
-5.140114611,-0.374318385,2
-5.133538020,-0.340312984,1
-5.151690757,-0.194664598,1
-5.141408777,0.536469909,1
-5.134908797,0.692287388,1
-5.150437704,0.785173502,1
-5.142972783,0.897729388,2
-5.138219361,1.004351851,2
-5.147401253,1.544488028,2
-5.149545996,1.606515655,1
-5.158208450,2.357338422,1
-5.121762449,2.480197770,1
-5.133483458,2.559679806,1
-5.146611760,2.639395354,1
-5.135731898,2.733808470,1
-5.128535293,2.823050869,1
-5.149924215,2.904197400,1
-5.135973669,3.007429133,1
-5.120164746,3.107738223,1
-5.136868199,3.146982035,1
-5.145262128,3.179501669,2
-5.146931698,3.296247353,4
-5.139594909,3.327249352,2
-5.110222231,-0.438488768,1
-5.104005966,0.697687882,2
-5.108426541,0.781320792,1
-5.093898142,0.894959956,1
-5.083892490,1.629219324,1
-5.090599816,1.936593231,1
-5.102137008,2.029107541,1
-5.104598453,2.127534961,1
-5.113507434,2.661869683,1
-5.085590290,2.766560605,1
-5.109219997,2.841990951,2
-5.097135341,2.893076257,2
-5.102827325,2.927746461,1
-5.111541289,3.009569454,2
-5.111877582,3.048618371,1
-5.100584529,3.111487734,1
-5.088082600,3.122483859,1
-5.107118515,3.164681978,1
-5.107016927,3.201629285,1
-5.106278518,3.307835085,3
-5.109439078,3.351553758,3
-5.042098580,-0.442540700,3
-5.050977272,-0.433096020,3
-5.053012361,-0.377521790,5
-5.060290354,-0.345062048,2
-5.041107321,-0.051641270,1
-5.043579093,0.699542366,1
-5.063331969,0.780187616,1
-5.053275708,1.399640042,1
-5.048368764,1.529809877,1
-5.070198439,1.624135032,1
-5.056607737,1.651435621,1
-5.074064718,1.735253688,1
-5.078979211,1.841202356,1
-5.068858537,2.258020558,1
-5.046735788,2.371015100,1
-5.049625868,2.873372359,1
-5.050529070,2.908559117,1
-5.076046281,3.028163371,1
-5.047217504,3.111166460,1
-5.059630867,3.124548563,2
-5.070381937,3.219568050,1
-5.059569177,3.321512308,1
-5.069892275,3.382444047,1
-5.026778459,-0.440846872,31
-5.018717745,-0.433138320,40
-5.030370692,-0.390478829,6
-5.024809544,0.509698029,1
-5.010319537,0.705438308,1
-5.038681539,0.780232730,1
-5.024776982,2.479640504,1
-5.006962159,2.664311767,1
-5.023706783,2.934706684,1
-5.014507729,2.985409231,1
-5.003456359,3.040457265,1
-5.027911940,3.170497880,1
-5.013469523,3.239887612,1
-5.002971536,3.256471209,1
-5.030797219,3.301719726,1
-5.018695363,3.337618425,1
-5.018743327,3.364582209,1
-4.980311498,-0.444761942,2
-4.987624900,-0.435351810,3
-4.974272100,-0.345518643,1
-4.972083329,-0.085818673,1
-4.980349972,0.520336583,1
-4.997363066,0.773713967,1
-4.972801579,0.890927224,1
-4.992672680,1.718357462,1
-4.967411793,1.775715619,1
-4.972706702,1.877759783,1
-4.985153942,1.968591499,1
-4.979455413,2.075066901,1
-4.986493479,2.165061086,1
-4.982391925,2.262843652,1
-4.999263899,2.587237074,1
-4.979448275,2.766691324,1
-4.988723794,2.838021424,1
-4.975903639,2.986524696,3
-4.978572314,3.008219685,1
-4.976487572,3.089001245,1
-4.976508158,3.209281811,2
-4.973513400,3.256357503,2
-4.986954712,3.350661802,1
-4.968749595,3.474271728,1
-4.941002924,-0.447294691,2
-4.930240511,-0.349089438,1
-4.954523933,0.777906510,1
-4.928047260,1.031626374,2
-4.939079556,1.460326199,1
-4.955247073,1.561398436,1
-4.957831548,1.660886718,2
-4.949901505,1.684075692,1
-4.938985424,1.802558988,1
-4.923449680,1.847550068,1
-4.927534048,1.947003732,1
-4.938643331,2.035455867,1
-4.932680212,2.138470682,1
-4.930356331,2.234092899,1
-4.951053938,2.304537986,1
-4.953081648,2.380436957,1
-4.940044844,2.478868031,1
-4.939129338,2.563465064,1
-4.947997452,2.943696565,1
-4.937814937,3.015262051,8
-4.950574157,3.112869953,2
-4.944044299,3.182669505,2
-4.923395568,3.219906424,1
-4.922001258,3.290335451,1
-4.926584201,3.379402639,1
-4.937419989,3.464381362,3
-4.937438437,3.488774710,4
-4.888430836,-0.445006881,1
-4.889290508,-0.336201680,1
-4.895836907,0.707385810,1
-4.895498651,0.773035382,1
-4.913919406,1.367029156,1
-4.909495917,1.526817863,1
-4.917944699,1.633476583,1
-4.906228183,1.745847425,2
-4.885432912,1.966681250,1
-4.910996526,2.038210496,1
-4.896907604,2.148998505,1
-4.902472628,2.235732863,1
-4.909996730,2.317789021,1
-4.891878572,2.421256728,1
-4.880983863,2.456611858,1
-4.881485364,2.539002392,1
-4.895818071,2.680556286,1
-4.891282163,2.761908008,1
-4.910091607,3.087133736,1
-4.906539862,3.122937648,1
-4.881045049,3.261182189,1
-4.890659603,3.287903216,2
-4.904068241,3.345938099,1
-4.902784057,3.373155896,2
